/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000002275.2_Ornithorhynchus_anatinus_5.0.1_genomic.fna	0.0086	0.0074	0.0042	0.0057	0.0062	0.0051	0.0043	0.0055	0.0048	0.0040	0.0032	0.0011	0.0054	0.0051	0.0048	0.0050	0.0053	0.0042	0.0028	0.0032	0.0055	0.0074	0.0043	0.0041	0.0042	0.0044	0.0037	0.0011	0.0048	0.0040	0.0027	0.0043	0.0047	0.0040	0.0036	0.0062	0.0032	0.0051	0.0037	0.0056	0.0034	0.0041	0.0035	0.0012	0.0010	0.0012	0.0008	0.0014	0.0067	0.0044	0.0037	0.0071	0.0041	0.0040	0.0039	0.0056	0.0055	0.0039	0.0038	0.0020	0.0055	0.0041	0.0038	0.0054	0.0058	0.0055	0.0028	0.0045	0.0033	0.0062	0.0029	0.0031	0.0040	0.0041	0.0029	0.0008	0.0041	0.0032	0.0020	0.0028	0.0058	0.0053	0.0037	0.0038	0.0058	0.0086	0.0060	0.0054	0.0054	0.0067	0.0058	0.0010	0.0045	0.0048	0.0033	0.0047	0.0045	0.0048	0.0043	0.0052	0.0041	0.0054	0.0060	0.0064	0.0051	0.0056	0.0068	0.0013	0.0011	0.0010	0.0008	0.0014	0.0054	0.0042	0.0038	0.0054	0.0040	0.0048	0.0039	0.0058	0.0039	0.0055	0.0044	0.0008	0.0051	0.0034	0.0035	0.0067	0.0054	0.0041	0.0030	0.0047	0.0031	0.0055	0.0037	0.0034	0.0058	0.0056	0.0034	0.0015	0.0064	0.0056	0.0040	0.0051	0.0038	0.0032	0.0026	0.0026	0.0045	0.0057	0.0054	0.0047	0.0054	0.0071	0.0062	0.0014	0.0053	0.0062	0.0046	0.0051	0.0047	0.0043	0.0046	0.0051	0.0028	0.0050	0.0060	0.0052	0.0067	0.0055	0.0060	0.0022	0.0014	0.0014	0.0014	0.0020	0.0010	0.0011	0.0009	0.0014	0.0008	0.0011	0.0011	0.0015	0.0008	0.0020	0.0012	0.0004	0.0013	0.0012	0.0014	0.0022	0.0060	0.0043	0.0032	0.0053	0.0029	0.0043	0.0024	0.0037	0.0039	0.0039	0.0027	0.0010	0.0060	0.0037	0.0043	0.0060	0.0037	0.0028	0.0027	0.0025	0.0028	0.0042	0.0032	0.0030	0.0038	0.0037	0.0031	0.0009	0.0043	0.0036	0.0039	0.0046	0.0033	0.0027	0.0039	0.0046	0.0020	0.0048	0.0043	0.0040	0.0035	0.0038	0.0041	0.0014	0.0008	0.0008	0.0015	0.0013	0.0057	0.0037	0.0031	0.0061	0.0029	0.0032	0.0027	0.0034	0.0044	0.0038	0.0034	0.0012	0.0067	0.0035	0.0041	0.0059	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000004335.2_AilMel_1.0_genomic.fna	0.0143	0.0101	0.0054	0.0074	0.0073	0.0070	0.0040	0.0058	0.0060	0.0046	0.0031	0.0009	0.0071	0.0048	0.0039	0.0050	0.0067	0.0063	0.0032	0.0035	0.0055	0.0101	0.0047	0.0038	0.0046	0.0049	0.0033	0.0006	0.0053	0.0051	0.0032	0.0042	0.0053	0.0051	0.0041	0.0052	0.0030	0.0048	0.0033	0.0044	0.0039	0.0037	0.0031	0.0007	0.0008	0.0011	0.0008	0.0009	0.0081	0.0049	0.0036	0.0065	0.0036	0.0045	0.0032	0.0042	0.0050	0.0041	0.0039	0.0009	0.0057	0.0037	0.0036	0.0049	0.0084	0.0055	0.0031	0.0040	0.0052	0.0073	0.0032	0.0040	0.0042	0.0036	0.0024	0.0006	0.0040	0.0030	0.0023	0.0028	0.0071	0.0067	0.0034	0.0037	0.0084	0.0143	0.0077	0.0068	0.0062	0.0081	0.0056	0.0007	0.0048	0.0053	0.0035	0.0043	0.0049	0.0053	0.0038	0.0053	0.0040	0.0070	0.0060	0.0061	0.0049	0.0057	0.0049	0.0008	0.0007	0.0007	0.0005	0.0008	0.0062	0.0046	0.0034	0.0051	0.0042	0.0060	0.0039	0.0056	0.0042	0.0050	0.0038	0.0007	0.0049	0.0039	0.0036	0.0052	0.0068	0.0039	0.0030	0.0042	0.0040	0.0058	0.0037	0.0043	0.0056	0.0042	0.0035	0.0012	0.0061	0.0044	0.0042	0.0054	0.0037	0.0035	0.0024	0.0026	0.0040	0.0074	0.0052	0.0042	0.0051	0.0065	0.0049	0.0009	0.0053	0.0052	0.0044	0.0052	0.0043	0.0042	0.0040	0.0052	0.0028	0.0050	0.0046	0.0054	0.0052	0.0049	0.0045	0.0011	0.0008	0.0009	0.0009	0.0010	0.0007	0.0006	0.0005	0.0009	0.0006	0.0009	0.0007	0.0012	0.0007	0.0009	0.0009	0.0003	0.0008	0.0007	0.0008	0.0011	0.0077	0.0047	0.0030	0.0052	0.0032	0.0040	0.0025	0.0037	0.0039	0.0032	0.0024	0.0007	0.0060	0.0033	0.0035	0.0046	0.0034	0.0032	0.0018	0.0024	0.0031	0.0054	0.0030	0.0030	0.0034	0.0036	0.0026	0.0005	0.0038	0.0041	0.0027	0.0039	0.0035	0.0032	0.0027	0.0044	0.0023	0.0039	0.0035	0.0042	0.0036	0.0036	0.0032	0.0008	0.0005	0.0008	0.0007	0.0009	0.0056	0.0032	0.0026	0.0049	0.0024	0.0031	0.0024	0.0035	0.0038	0.0039	0.0027	0.0009	0.0049	0.0031	0.0032	0.0045	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000002285.3_CanFam3.1_genomic.fna	0.0151	0.0104	0.0052	0.0074	0.0077	0.0070	0.0041	0.0057	0.0057	0.0045	0.0031	0.0006	0.0071	0.0047	0.0037	0.0049	0.0070	0.0068	0.0032	0.0036	0.0055	0.0104	0.0048	0.0039	0.0047	0.0050	0.0035	0.0006	0.0055	0.0051	0.0033	0.0042	0.0051	0.0051	0.0040	0.0049	0.0031	0.0047	0.0033	0.0042	0.0040	0.0038	0.0031	0.0006	0.0006	0.0009	0.0005	0.0007	0.0081	0.0050	0.0036	0.0071	0.0036	0.0045	0.0031	0.0041	0.0049	0.0040	0.0038	0.0007	0.0057	0.0038	0.0039	0.0048	0.0088	0.0055	0.0029	0.0039	0.0056	0.0077	0.0032	0.0040	0.0041	0.0036	0.0024	0.0004	0.0041	0.0031	0.0023	0.0029	0.0070	0.0070	0.0032	0.0037	0.0088	0.0151	0.0075	0.0068	0.0062	0.0081	0.0053	0.0006	0.0049	0.0051	0.0033	0.0043	0.0049	0.0055	0.0038	0.0051	0.0041	0.0071	0.0065	0.0061	0.0051	0.0057	0.0049	0.0007	0.0007	0.0006	0.0005	0.0007	0.0062	0.0047	0.0032	0.0052	0.0041	0.0057	0.0038	0.0056	0.0044	0.0049	0.0039	0.0006	0.0051	0.0039	0.0036	0.0051	0.0067	0.0039	0.0029	0.0041	0.0040	0.0057	0.0037	0.0046	0.0056	0.0041	0.0036	0.0010	0.0061	0.0042	0.0039	0.0058	0.0037	0.0036	0.0024	0.0027	0.0039	0.0074	0.0051	0.0040	0.0052	0.0071	0.0049	0.0008	0.0051	0.0049	0.0046	0.0053	0.0043	0.0042	0.0039	0.0053	0.0029	0.0049	0.0046	0.0057	0.0051	0.0048	0.0042	0.0013	0.0007	0.0007	0.0008	0.0011	0.0006	0.0006	0.0004	0.0008	0.0004	0.0006	0.0006	0.0010	0.0006	0.0007	0.0009	0.0004	0.0007	0.0006	0.0007	0.0013	0.0075	0.0048	0.0029	0.0051	0.0032	0.0041	0.0028	0.0037	0.0038	0.0031	0.0024	0.0006	0.0065	0.0034	0.0035	0.0046	0.0032	0.0032	0.0017	0.0024	0.0029	0.0052	0.0029	0.0029	0.0033	0.0036	0.0027	0.0004	0.0038	0.0040	0.0025	0.0039	0.0033	0.0033	0.0025	0.0046	0.0023	0.0037	0.0035	0.0039	0.0036	0.0039	0.0032	0.0007	0.0005	0.0005	0.0007	0.0008	0.0053	0.0035	0.0027	0.0049	0.0024	0.0031	0.0024	0.0036	0.0039	0.0038	0.0029	0.0009	0.0049	0.0031	0.0032	0.0042	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000002305.2_EquCab2.0_genomic.fna	0.0133	0.0098	0.0055	0.0076	0.0070	0.0072	0.0040	0.0058	0.0060	0.0048	0.0032	0.0009	0.0073	0.0050	0.0038	0.0049	0.0064	0.0065	0.0031	0.0035	0.0054	0.0098	0.0047	0.0042	0.0046	0.0051	0.0033	0.0005	0.0052	0.0053	0.0034	0.0042	0.0056	0.0053	0.0040	0.0052	0.0031	0.0050	0.0033	0.0044	0.0041	0.0037	0.0028	0.0007	0.0008	0.0012	0.0007	0.0008	0.0083	0.0051	0.0036	0.0061	0.0036	0.0048	0.0031	0.0044	0.0051	0.0044	0.0036	0.0009	0.0059	0.0037	0.0036	0.0044	0.0079	0.0054	0.0031	0.0039	0.0053	0.0070	0.0032	0.0040	0.0043	0.0036	0.0023	0.0006	0.0041	0.0031	0.0024	0.0028	0.0067	0.0064	0.0034	0.0038	0.0079	0.0133	0.0079	0.0071	0.0063	0.0083	0.0057	0.0007	0.0050	0.0056	0.0037	0.0045	0.0050	0.0052	0.0039	0.0053	0.0041	0.0073	0.0055	0.0061	0.0052	0.0059	0.0043	0.0008	0.0006	0.0008	0.0006	0.0007	0.0064	0.0046	0.0033	0.0051	0.0043	0.0061	0.0040	0.0058	0.0045	0.0051	0.0039	0.0007	0.0052	0.0041	0.0039	0.0049	0.0071	0.0042	0.0032	0.0042	0.0040	0.0058	0.0039	0.0043	0.0058	0.0044	0.0035	0.0012	0.0061	0.0044	0.0045	0.0051	0.0038	0.0035	0.0024	0.0027	0.0039	0.0076	0.0053	0.0042	0.0051	0.0061	0.0046	0.0009	0.0053	0.0052	0.0044	0.0052	0.0044	0.0042	0.0041	0.0052	0.0028	0.0049	0.0046	0.0051	0.0049	0.0044	0.0037	0.0010	0.0007	0.0008	0.0008	0.0011	0.0007	0.0005	0.0005	0.0009	0.0006	0.0009	0.0008	0.0012	0.0007	0.0009	0.0009	0.0003	0.0008	0.0007	0.0009	0.0010	0.0079	0.0047	0.0031	0.0053	0.0032	0.0040	0.0023	0.0039	0.0039	0.0031	0.0023	0.0008	0.0055	0.0034	0.0033	0.0046	0.0034	0.0031	0.0018	0.0025	0.0031	0.0055	0.0032	0.0032	0.0033	0.0036	0.0026	0.0005	0.0040	0.0040	0.0028	0.0042	0.0037	0.0034	0.0028	0.0045	0.0024	0.0038	0.0033	0.0045	0.0039	0.0036	0.0031	0.0009	0.0006	0.0007	0.0006	0.0008	0.0057	0.0033	0.0026	0.0047	0.0023	0.0032	0.0023	0.0035	0.0039	0.0036	0.0032	0.0009	0.0043	0.0028	0.0031	0.0037	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000002265.2_Rn_Celera_genomic.fna	0.0116	0.0083	0.0056	0.0072	0.0062	0.0060	0.0037	0.0055	0.0063	0.0047	0.0035	0.0007	0.0072	0.0047	0.0041	0.0051	0.0058	0.0063	0.0034	0.0038	0.0047	0.0083	0.0044	0.0040	0.0044	0.0049	0.0034	0.0005	0.0051	0.0056	0.0035	0.0045	0.0056	0.0056	0.0060	0.0059	0.0032	0.0047	0.0036	0.0047	0.0045	0.0039	0.0031	0.0006	0.0006	0.0008	0.0006	0.0007	0.0082	0.0049	0.0042	0.0070	0.0036	0.0047	0.0034	0.0045	0.0053	0.0047	0.0037	0.0007	0.0061	0.0038	0.0037	0.0044	0.0071	0.0047	0.0029	0.0039	0.0054	0.0062	0.0033	0.0044	0.0048	0.0036	0.0026	0.0005	0.0044	0.0032	0.0027	0.0031	0.0059	0.0058	0.0033	0.0037	0.0071	0.0116	0.0072	0.0067	0.0061	0.0082	0.0056	0.0007	0.0049	0.0056	0.0035	0.0045	0.0049	0.0051	0.0038	0.0054	0.0044	0.0072	0.0062	0.0066	0.0051	0.0061	0.0045	0.0007	0.0006	0.0006	0.0005	0.0007	0.0061	0.0044	0.0035	0.0053	0.0048	0.0063	0.0043	0.0077	0.0045	0.0053	0.0036	0.0006	0.0051	0.0045	0.0036	0.0050	0.0067	0.0040	0.0033	0.0045	0.0044	0.0055	0.0039	0.0049	0.0077	0.0045	0.0035	0.0010	0.0066	0.0047	0.0044	0.0052	0.0037	0.0038	0.0028	0.0030	0.0039	0.0071	0.0055	0.0045	0.0053	0.0070	0.0047	0.0007	0.0054	0.0059	0.0042	0.0053	0.0045	0.0045	0.0039	0.0053	0.0031	0.0051	0.0047	0.0052	0.0050	0.0044	0.0035	0.0007	0.0007	0.0007	0.0005	0.0007	0.0007	0.0005	0.0004	0.0007	0.0005	0.0007	0.0006	0.0010	0.0006	0.0007	0.0006	0.0002	0.0007	0.0006	0.0005	0.0007	0.0072	0.0044	0.0034	0.0055	0.0033	0.0037	0.0024	0.0039	0.0043	0.0034	0.0025	0.0006	0.0062	0.0036	0.0033	0.0046	0.0033	0.0034	0.0020	0.0028	0.0029	0.0056	0.0034	0.0033	0.0035	0.0042	0.0027	0.0004	0.0038	0.0060	0.0028	0.0039	0.0035	0.0035	0.0028	0.0042	0.0027	0.0041	0.0033	0.0044	0.0036	0.0037	0.0026	0.0005	0.0005	0.0006	0.0005	0.0005	0.0056	0.0034	0.0027	0.0047	0.0026	0.0035	0.0025	0.0034	0.0036	0.0037	0.0025	0.0006	0.0045	0.0031	0.0026	0.0035	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000003205.7_Btau_5.0.1_genomic.fna	0.0126	0.0090	0.0052	0.0078	0.0067	0.0066	0.0040	0.0056	0.0057	0.0050	0.0033	0.0006	0.0074	0.0049	0.0039	0.0049	0.0058	0.0064	0.0033	0.0034	0.0049	0.0090	0.0049	0.0042	0.0049	0.0051	0.0035	0.0005	0.0054	0.0050	0.0035	0.0051	0.0050	0.0050	0.0040	0.0054	0.0031	0.0049	0.0040	0.0055	0.0042	0.0036	0.0031	0.0005	0.0007	0.0008	0.0005	0.0007	0.0081	0.0051	0.0037	0.0060	0.0037	0.0051	0.0041	0.0046	0.0051	0.0041	0.0037	0.0007	0.0058	0.0036	0.0036	0.0043	0.0074	0.0049	0.0028	0.0036	0.0054	0.0067	0.0030	0.0039	0.0042	0.0037	0.0022	0.0004	0.0039	0.0031	0.0023	0.0026	0.0062	0.0058	0.0032	0.0035	0.0074	0.0127	0.0079	0.0068	0.0069	0.0082	0.0058	0.0006	0.0051	0.0050	0.0040	0.0046	0.0050	0.0054	0.0042	0.0058	0.0039	0.0074	0.0055	0.0062	0.0063	0.0058	0.0046	0.0007	0.0006	0.0007	0.0006	0.0006	0.0069	0.0049	0.0037	0.0050	0.0042	0.0057	0.0040	0.0055	0.0049	0.0051	0.0038	0.0007	0.0063	0.0042	0.0038	0.0051	0.0067	0.0041	0.0034	0.0043	0.0039	0.0057	0.0043	0.0051	0.0055	0.0046	0.0034	0.0011	0.0062	0.0055	0.0044	0.0056	0.0035	0.0034	0.0023	0.0026	0.0036	0.0078	0.0054	0.0043	0.0050	0.0060	0.0051	0.0007	0.0058	0.0054	0.0046	0.0058	0.0046	0.0051	0.0040	0.0058	0.0026	0.0049	0.0042	0.0056	0.0051	0.0044	0.0036	0.0009	0.0006	0.0007	0.0007	0.0008	0.0006	0.0005	0.0008	0.0007	0.0004	0.0006	0.0007	0.0011	0.0007	0.0007	0.0007	0.0003	0.0007	0.0005	0.0006	0.0009	0.0079	0.0048	0.0032	0.0054	0.0030	0.0040	0.0027	0.0043	0.0040	0.0041	0.0025	0.0007	0.0055	0.0040	0.0031	0.0042	0.0032	0.0033	0.0018	0.0023	0.0028	0.0052	0.0032	0.0035	0.0037	0.0037	0.0031	0.0008	0.0042	0.0040	0.0024	0.0040	0.0040	0.0035	0.0024	0.0046	0.0023	0.0039	0.0031	0.0044	0.0038	0.0036	0.0027	0.0006	0.0006	0.0005	0.0005	0.0007	0.0058	0.0035	0.0031	0.0051	0.0022	0.0033	0.0025	0.0034	0.0038	0.0037	0.0025	0.0007	0.0046	0.0031	0.0027	0.0035	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000003055.6_Bos_taurus_UMD_3.1.1_genomic.fna	0.0126	0.0090	0.0052	0.0078	0.0067	0.0066	0.0040	0.0056	0.0057	0.0050	0.0033	0.0006	0.0074	0.0049	0.0039	0.0049	0.0058	0.0064	0.0033	0.0034	0.0049	0.0090	0.0049	0.0041	0.0049	0.0051	0.0035	0.0005	0.0054	0.0050	0.0035	0.0051	0.0050	0.0050	0.0039	0.0054	0.0031	0.0049	0.0040	0.0055	0.0042	0.0036	0.0031	0.0005	0.0007	0.0008	0.0005	0.0007	0.0081	0.0051	0.0037	0.0060	0.0037	0.0051	0.0041	0.0046	0.0051	0.0041	0.0037	0.0007	0.0058	0.0036	0.0036	0.0044	0.0074	0.0049	0.0028	0.0036	0.0053	0.0067	0.0030	0.0039	0.0042	0.0037	0.0022	0.0004	0.0039	0.0031	0.0023	0.0026	0.0062	0.0059	0.0032	0.0036	0.0074	0.0127	0.0079	0.0067	0.0069	0.0082	0.0058	0.0006	0.0051	0.0050	0.0040	0.0046	0.0050	0.0054	0.0042	0.0058	0.0039	0.0074	0.0055	0.0062	0.0063	0.0058	0.0046	0.0007	0.0006	0.0007	0.0006	0.0006	0.0069	0.0049	0.0037	0.0050	0.0042	0.0057	0.0040	0.0055	0.0049	0.0051	0.0038	0.0007	0.0063	0.0042	0.0038	0.0051	0.0067	0.0041	0.0034	0.0043	0.0039	0.0057	0.0043	0.0051	0.0054	0.0046	0.0034	0.0011	0.0062	0.0055	0.0044	0.0056	0.0035	0.0034	0.0023	0.0026	0.0037	0.0078	0.0055	0.0043	0.0050	0.0060	0.0051	0.0007	0.0058	0.0054	0.0046	0.0058	0.0046	0.0051	0.0040	0.0058	0.0026	0.0049	0.0042	0.0056	0.0051	0.0044	0.0036	0.0009	0.0006	0.0007	0.0007	0.0007	0.0006	0.0005	0.0008	0.0007	0.0004	0.0006	0.0007	0.0011	0.0007	0.0007	0.0007	0.0002	0.0007	0.0005	0.0006	0.0009	0.0079	0.0048	0.0032	0.0054	0.0030	0.0040	0.0027	0.0043	0.0040	0.0041	0.0025	0.0007	0.0055	0.0040	0.0031	0.0042	0.0032	0.0033	0.0018	0.0023	0.0028	0.0052	0.0032	0.0035	0.0037	0.0037	0.0031	0.0008	0.0042	0.0040	0.0024	0.0040	0.0040	0.0035	0.0024	0.0046	0.0023	0.0039	0.0031	0.0044	0.0038	0.0036	0.0027	0.0006	0.0006	0.0005	0.0005	0.0007	0.0058	0.0035	0.0031	0.0051	0.0022	0.0033	0.0025	0.0034	0.0038	0.0037	0.0025	0.0007	0.0046	0.0031	0.0027	0.0036	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000001635.26_GRCm38.p6_genomic.fna	0.0120	0.0083	0.0056	0.0073	0.0062	0.0061	0.0036	0.0055	0.0064	0.0048	0.0034	0.0006	0.0073	0.0048	0.0039	0.0052	0.0059	0.0066	0.0034	0.0039	0.0048	0.0083	0.0043	0.0041	0.0045	0.0051	0.0035	0.0004	0.0050	0.0055	0.0036	0.0046	0.0059	0.0055	0.0057	0.0058	0.0032	0.0048	0.0037	0.0046	0.0044	0.0039	0.0031	0.0005	0.0005	0.0007	0.0005	0.0006	0.0083	0.0051	0.0041	0.0070	0.0037	0.0048	0.0033	0.0045	0.0053	0.0048	0.0038	0.0005	0.0061	0.0039	0.0038	0.0044	0.0071	0.0048	0.0029	0.0039	0.0057	0.0063	0.0034	0.0044	0.0048	0.0037	0.0026	0.0004	0.0044	0.0033	0.0028	0.0031	0.0058	0.0059	0.0032	0.0038	0.0072	0.0120	0.0072	0.0068	0.0060	0.0083	0.0055	0.0006	0.0049	0.0059	0.0035	0.0045	0.0049	0.0051	0.0039	0.0054	0.0044	0.0074	0.0063	0.0066	0.0054	0.0061	0.0044	0.0005	0.0005	0.0005	0.0004	0.0005	0.0060	0.0045	0.0034	0.0053	0.0049	0.0064	0.0043	0.0074	0.0045	0.0053	0.0037	0.0005	0.0054	0.0044	0.0038	0.0049	0.0068	0.0041	0.0033	0.0046	0.0044	0.0055	0.0040	0.0049	0.0074	0.0045	0.0035	0.0008	0.0066	0.0046	0.0044	0.0053	0.0038	0.0039	0.0027	0.0032	0.0039	0.0073	0.0055	0.0046	0.0053	0.0070	0.0048	0.0007	0.0054	0.0059	0.0042	0.0054	0.0045	0.0046	0.0040	0.0054	0.0031	0.0052	0.0046	0.0053	0.0049	0.0044	0.0035	0.0007	0.0005	0.0006	0.0005	0.0006	0.0006	0.0004	0.0004	0.0007	0.0004	0.0006	0.0004	0.0008	0.0005	0.0005	0.0006	0.0002	0.0005	0.0005	0.0005	0.0007	0.0072	0.0043	0.0033	0.0055	0.0034	0.0037	0.0025	0.0040	0.0043	0.0034	0.0024	0.0004	0.0063	0.0037	0.0032	0.0046	0.0032	0.0034	0.0021	0.0027	0.0029	0.0056	0.0033	0.0033	0.0034	0.0041	0.0027	0.0004	0.0039	0.0057	0.0027	0.0040	0.0035	0.0036	0.0027	0.0042	0.0028	0.0039	0.0032	0.0044	0.0037	0.0038	0.0026	0.0005	0.0004	0.0005	0.0004	0.0005	0.0055	0.0035	0.0027	0.0048	0.0026	0.0034	0.0024	0.0035	0.0037	0.0038	0.0026	0.0006	0.0044	0.0031	0.0026	0.0035	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000003625.3_OryCun2.0_genomic.fna	0.0128	0.0092	0.0048	0.0069	0.0064	0.0064	0.0038	0.0055	0.0055	0.0043	0.0031	0.0007	0.0066	0.0047	0.0040	0.0045	0.0058	0.0057	0.0028	0.0032	0.0048	0.0092	0.0042	0.0039	0.0043	0.0047	0.0035	0.0005	0.0046	0.0046	0.0033	0.0048	0.0048	0.0046	0.0040	0.0057	0.0028	0.0047	0.0035	0.0046	0.0039	0.0036	0.0031	0.0008	0.0006	0.0008	0.0007	0.0009	0.0075	0.0047	0.0037	0.0076	0.0034	0.0043	0.0031	0.0048	0.0055	0.0048	0.0042	0.0010	0.0059	0.0036	0.0038	0.0045	0.0073	0.0048	0.0028	0.0034	0.0045	0.0064	0.0028	0.0038	0.0039	0.0034	0.0021	0.0004	0.0036	0.0028	0.0024	0.0026	0.0062	0.0058	0.0030	0.0033	0.0074	0.0129	0.0071	0.0064	0.0061	0.0075	0.0056	0.0006	0.0047	0.0049	0.0034	0.0046	0.0047	0.0046	0.0038	0.0048	0.0036	0.0066	0.0069	0.0064	0.0055	0.0059	0.0050	0.0009	0.0005	0.0006	0.0005	0.0008	0.0061	0.0043	0.0030	0.0045	0.0039	0.0055	0.0038	0.0059	0.0052	0.0056	0.0043	0.0009	0.0056	0.0040	0.0051	0.0059	0.0064	0.0039	0.0030	0.0042	0.0037	0.0056	0.0038	0.0043	0.0059	0.0048	0.0038	0.0012	0.0064	0.0046	0.0055	0.0062	0.0033	0.0032	0.0023	0.0026	0.0034	0.0069	0.0054	0.0042	0.0045	0.0076	0.0056	0.0008	0.0048	0.0057	0.0057	0.0066	0.0046	0.0048	0.0044	0.0066	0.0026	0.0045	0.0045	0.0063	0.0059	0.0045	0.0040	0.0014	0.0008	0.0009	0.0012	0.0018	0.0006	0.0005	0.0005	0.0008	0.0004	0.0007	0.0007	0.0012	0.0009	0.0010	0.0013	0.0005	0.0009	0.0008	0.0016	0.0014	0.0071	0.0042	0.0031	0.0054	0.0028	0.0038	0.0025	0.0038	0.0038	0.0031	0.0024	0.0007	0.0069	0.0035	0.0037	0.0045	0.0030	0.0028	0.0018	0.0023	0.0028	0.0048	0.0031	0.0030	0.0030	0.0037	0.0027	0.0005	0.0038	0.0040	0.0035	0.0044	0.0034	0.0033	0.0035	0.0057	0.0024	0.0040	0.0037	0.0055	0.0051	0.0039	0.0037	0.0016	0.0005	0.0007	0.0013	0.0012	0.0056	0.0035	0.0027	0.0056	0.0021	0.0031	0.0024	0.0038	0.0043	0.0042	0.0044	0.0013	0.0050	0.0031	0.0037	0.0040	
/lustre/home/acct-clswcc/clswcc/data/genomes/vertebrate_mammalian/GCF/GCF_000003025.6_Sscrofa11.1_genomic.fna	0.0158	0.0095	0.0053	0.0073	0.0068	0.0067	0.0040	0.0057	0.0057	0.0047	0.0038	0.0008	0.0067	0.0045	0.0035	0.0049	0.0062	0.0068	0.0032	0.0035	0.0052	0.0095	0.0045	0.0040	0.0044	0.0048	0.0039	0.0006	0.0051	0.0050	0.0034	0.0047	0.0053	0.0050	0.0041	0.0056	0.0031	0.0045	0.0032	0.0044	0.0042	0.0040	0.0033	0.0006	0.0007	0.0008	0.0007	0.0008	0.0077	0.0048	0.0035	0.0055	0.0034	0.0047	0.0029	0.0043	0.0051	0.0047	0.0040	0.0008	0.0058	0.0040	0.0037	0.0046	0.0077	0.0052	0.0031	0.0038	0.0056	0.0068	0.0031	0.0042	0.0044	0.0034	0.0023	0.0005	0.0039	0.0031	0.0025	0.0033	0.0069	0.0062	0.0031	0.0036	0.0078	0.0159	0.0075	0.0069	0.0059	0.0077	0.0057	0.0008	0.0047	0.0053	0.0040	0.0043	0.0046	0.0051	0.0037	0.0051	0.0039	0.0068	0.0049	0.0060	0.0053	0.0058	0.0046	0.0009	0.0007	0.0007	0.0005	0.0008	0.0059	0.0045	0.0033	0.0050	0.0044	0.0058	0.0037	0.0061	0.0048	0.0051	0.0038	0.0008	0.0053	0.0042	0.0045	0.0051	0.0069	0.0040	0.0033	0.0040	0.0042	0.0057	0.0037	0.0046	0.0061	0.0043	0.0035	0.0011	0.0060	0.0044	0.0051	0.0053	0.0036	0.0035	0.0025	0.0031	0.0038	0.0073	0.0046	0.0041	0.0050	0.0055	0.0046	0.0008	0.0051	0.0056	0.0047	0.0054	0.0043	0.0047	0.0047	0.0054	0.0033	0.0049	0.0045	0.0053	0.0051	0.0046	0.0039	0.0011	0.0008	0.0009	0.0010	0.0010	0.0008	0.0006	0.0006	0.0008	0.0005	0.0008	0.0007	0.0011	0.0008	0.0008	0.0009	0.0004	0.0009	0.0006	0.0010	0.0011	0.0075	0.0045	0.0034	0.0046	0.0031	0.0040	0.0030	0.0037	0.0037	0.0029	0.0024	0.0007	0.0048	0.0032	0.0035	0.0045	0.0031	0.0032	0.0017	0.0026	0.0031	0.0054	0.0034	0.0033	0.0032	0.0035	0.0024	0.0006	0.0037	0.0041	0.0025	0.0047	0.0039	0.0035	0.0025	0.0047	0.0025	0.0036	0.0035	0.0051	0.0045	0.0037	0.0029	0.0010	0.0005	0.0007	0.0006	0.0010	0.0057	0.0039	0.0024	0.0046	0.0023	0.0038	0.0024	0.0035	0.0038	0.0040	0.0034	0.0009	0.0046	0.0033	0.0029	0.0039	
